,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content
386297,20201211,pollicemanagement.com,https://pollicemanagement.com/mental-health-in-the-canadian-workplace-the-impact-on-organizational-leadership/,text/html,text/html,en,"Mental Health In The Canadian Workplace & The Impact On Organizational Leadership | Pollice Management Group 905.517.0193 nick@pollicemanagement.com Home Who we are Nick’s Bio What We Do Public Appearances Our Clients Articles Media Contact Select Page Mental Health In The Canadian Workplace & The Impact On Organizational Leadership Mental Health In The Canadian Workplace & The Impact On Organizational Leadership Nov 1, 2020 | Uncategorized In my October article, Top three workplace challenges in the post-COVID 19 era I received an abundance of positive feedback and comments on mental health. So much so, I thought I’d take the time to expand upon it. Let me begin by saying I am not an expert in mental health nor do I pretend to be however, as a person who has suffered from and continue to experience mental health challenges, I think I am in a position to offer some type of personal insight into this illness. Mental health is exactly that – an illness; not a weakness. In Canada, October 10th is World Mental Health Day, it’s a yearly occurrence however, for 6.7 million Canadians – everyday is World Mental Health Day. According to the Mental Health Commission of Canada (MHCC) one in five Canadians experience or are experiencing mental health challenges or illness each year. This means that approximately 500,000 employees are unable to work everyday due to mental health challenges. Morneau Shepell a provider of Human Resource services that deliver an integrated approach to employee wellbeing reports that mental health issues in the workplace are among the top concerns for Canadian organizations and these concerns are well founded. Overview The overall health of a workplace includes both the physical and psychological wellbeing of the employee. By treating mental health and its psychological component equally with the physical environment, a workplace can support their employees overall wellbeing. Poor mental health not only hampers the employee, it also reduces corporate profits, increases employee turnover and absenteeism and increases conflict. It is important that all levels of the organization be involved in mental health of the workplace. It is a shared responsibility for the health and safety of all employees. For Canadian organizations to be effective in dealing mental health challenges, it is imperative that they understand the concept of mental health, mental illness and their impact in the workplace. Employees report workplace stress as a primary cause of their mental health problems or illness with depression and anxiety noted as the top two issues. So, what are the common symptoms / behaviours that leaders ought to look for in the workplace from employees that suffer from mental health issues? Kelly Greenwood and Natasha Krol of Mind Share Partners in their paper reinventing Health Care in the Workplace point to the fact that the following may be apparent; missed deadlines reduced productivity reduced quality of work absenteeism or lateness relationship issues or conflict with coworkers withdrawal or reduced participation loss of confidence, anxiety and fearfulness change in physical appearance lasting sadness and / or irritability extreme high and lows crying for no apparent reason In addition, medical professionals at McMaster University Hospital point to the fact that mental health issues are a large contributor to obesity, anorexia, respiratory and heart problems. To further exacerbate these health issues, the Morneau Shepell / MHCC white paper state that employees use coping skills such as increasing tobacco, cannabis and alcohol as a means to counter mental health issues. The white paper further explains that suicide remains a top concern with 58 % of the white paper respondents reporting that they had considered taking their lives to cope with mental illness. Issues In The Workplace The Covid – 19 pandemic has had a positive benefit for mental health suffers and advocates as well as organizations. It has long been known that mental health has been an issue that requires attention but, for many organizations it was ignored. Covid – 19 has forced organizations to deal with these challenges. Research conducted by the Canadian Centre for Occupational Health and Safety has identified psychosocial risk factors (PRF) that may have an impact on organizational health, the health of leaders and employees and the health of profit margins. The way work is now carried out and the context in which work occurs is having a significant impact on employee mental health – positively and negatively. When employees have negative exposure to these factors, there is potential for depressed mood swings, anxiety, burnout and demoralization. It is incumbent for organizations to consider these items in their efforts to create a mentally healthy workplace. These PRF’s are: Organizational culture Psychological support Clear leadership Civility & respect in the workplace Workload management Work life balance Engagement Communication Empathy Workplace issues that affect mental health include: Discrimination Presenteeism Job burnout Harassment, violence, bullying and mobbing Substance abuse Isolation What Can Organizations Do? There are a number of items that organizations might like to consider in order to prepare for and combat the fallout associated with mental health. To that end, I offer organizations six recommendations to address the broader context of employee mental health. Prioritize workplace mental health Provide a range of mental health resources, support and care Create and support virtual mental health services Train front line leaders to recognize potential mental health issues Commit to an alcohol / drug policy Invest in the social determinants of health (racism, sex and gender inequality, social exclusion, loneliness) What Can Leaders Do? Even in these uncertain and unstructured times, the role of a leader remains the same; support your team members including supporting mental health in the workplace. The good news is that many of the techniques required to do so are the same ones that make you an effective leader. These techniques include: Communication Transparency Check in with employees regularly Model healthy behaviours Sensitivity to employee needs Proactivity Be an organizational conduit Summary: As much as we might like to return to the way things were – we won’t. Let us use this opportunity to create a mentally healthy workplace culture whereby employees and leaders collaborate to continually improve the health, safety and wellbeing of all employees and sustain the productivity of the business. Given the fact that we invest one third of our lives at work, the working environment can have a significant impact on our health and wellbeing. A healthy working environment is one in which there is not only an absence of harmful conditions that can cause injury and illness, but an abundance of health promoting ones. About The Author. Nicholas Pollice is President of The Pollice Management Consulting Group located in Southern, Ontario, Canada. An international presenter and consultant, he is known as a leader in operations management. Nicholas conducts programs in leadership, supervision, communication, negotiation and conflict resolution. He has been a consultant since 1989 and is the author of several professional publications. His presentations have been consistently ranked in the top10 % throughout North America. See Nicholas’ bio, his other publications and services on the PMCG. Website at www.pollicemanagement.com Search for: Recent Posts Managing & Understanding Conflict Mental Health In The Canadian Workplace & The Impact On Organizational Leadership Top Three Workplace Challenges in the Post COVID-19 Era Prudent Leadership in Unstructured Times DEVELOPING THE POST PANDEMIC WORKFORCE FOR THE NEW NORMAL Archives December 2020 November 2020 October 2020 September 2020 August 2020 July 2020 June 2020 May 2020 April 2020 March 2020 February 2020 January 2020 December 2019 November 2019 October 2019 September 2019 August 2019 May 2019 April 2019 February 2019 August 2015 November 2013 October 2013 About Us Who We Are Nick’s Bio Articles Media What we do Workshops Consulting Service Public Appearances Our Clients Stay Connected Follow Follow Follow Follow Follow  905.517.0193 © 2019 All Rights Reserved"
395328,20201218,pollicemanagement.com,https://pollicemanagement.com/mental-health-in-the-canadian-workplace-the-impact-on-organizational-leadership/,text/html,text/html,en,"Mental Health In The Canadian Workplace & The Impact On Organizational Leadership | Pollice Management Group 905.517.0193 nick@pollicemanagement.com Home Who we are Nick’s Bio What We Do Public Appearances Our Clients Articles Media Contact Select Page Mental Health In The Canadian Workplace & The Impact On Organizational Leadership Mental Health In The Canadian Workplace & The Impact On Organizational Leadership Nov 1, 2020 | Uncategorized In my October article, Top three workplace challenges in the post-COVID 19 era I received an abundance of positive feedback and comments on mental health. So much so, I thought I’d take the time to expand upon it. Let me begin by saying I am not an expert in mental health nor do I pretend to be however, as a person who has suffered from and continue to experience mental health challenges, I think I am in a position to offer some type of personal insight into this illness. Mental health is exactly that – an illness; not a weakness. In Canada, October 10th is World Mental Health Day, it’s a yearly occurrence however, for 6.7 million Canadians – everyday is World Mental Health Day. According to the Mental Health Commission of Canada (MHCC) one in five Canadians experience or are experiencing mental health challenges or illness each year. This means that approximately 500,000 employees are unable to work everyday due to mental health challenges. Morneau Shepell a provider of Human Resource services that deliver an integrated approach to employee wellbeing reports that mental health issues in the workplace are among the top concerns for Canadian organizations and these concerns are well founded. Overview The overall health of a workplace includes both the physical and psychological wellbeing of the employee. By treating mental health and its psychological component equally with the physical environment, a workplace can support their employees overall wellbeing. Poor mental health not only hampers the employee, it also reduces corporate profits, increases employee turnover and absenteeism and increases conflict. It is important that all levels of the organization be involved in mental health of the workplace. It is a shared responsibility for the health and safety of all employees. For Canadian organizations to be effective in dealing mental health challenges, it is imperative that they understand the concept of mental health, mental illness and their impact in the workplace. Employees report workplace stress as a primary cause of their mental health problems or illness with depression and anxiety noted as the top two issues. So, what are the common symptoms / behaviours that leaders ought to look for in the workplace from employees that suffer from mental health issues? Kelly Greenwood and Natasha Krol of Mind Share Partners in their paper reinventing Health Care in the Workplace point to the fact that the following may be apparent; missed deadlines reduced productivity reduced quality of work absenteeism or lateness relationship issues or conflict with coworkers withdrawal or reduced participation loss of confidence, anxiety and fearfulness change in physical appearance lasting sadness and / or irritability extreme high and lows crying for no apparent reason In addition, medical professionals at McMaster University Hospital point to the fact that mental health issues are a large contributor to obesity, anorexia, respiratory and heart problems. To further exacerbate these health issues, the Morneau Shepell / MHCC white paper state that employees use coping skills such as increasing tobacco, cannabis and alcohol as a means to counter mental health issues. The white paper further explains that suicide remains a top concern with 58 % of the white paper respondents reporting that they had considered taking their lives to cope with mental illness. Issues In The Workplace The Covid – 19 pandemic has had a positive benefit for mental health suffers and advocates as well as organizations. It has long been known that mental health has been an issue that requires attention but, for many organizations it was ignored. Covid – 19 has forced organizations to deal with these challenges. Research conducted by the Canadian Centre for Occupational Health and Safety has identified psychosocial risk factors (PRF) that may have an impact on organizational health, the health of leaders and employees and the health of profit margins. The way work is now carried out and the context in which work occurs is having a significant impact on employee mental health – positively and negatively. When employees have negative exposure to these factors, there is potential for depressed mood swings, anxiety, burnout and demoralization. It is incumbent for organizations to consider these items in their efforts to create a mentally healthy workplace. These PRF’s are: Organizational culture Psychological support Clear leadership Civility & respect in the workplace Workload management Work life balance Engagement Communication Empathy Workplace issues that affect mental health include: Discrimination Presenteeism Job burnout Harassment, violence, bullying and mobbing Substance abuse Isolation What Can Organizations Do? There are a number of items that organizations might like to consider in order to prepare for and combat the fallout associated with mental health. To that end, I offer organizations six recommendations to address the broader context of employee mental health. Prioritize workplace mental health Provide a range of mental health resources, support and care Create and support virtual mental health services Train front line leaders to recognize potential mental health issues Commit to an alcohol / drug policy Invest in the social determinants of health (racism, sex and gender inequality, social exclusion, loneliness) What Can Leaders Do? Even in these uncertain and unstructured times, the role of a leader remains the same; support your team members including supporting mental health in the workplace. The good news is that many of the techniques required to do so are the same ones that make you an effective leader. These techniques include: Communication Transparency Check in with employees regularly Model healthy behaviours Sensitivity to employee needs Proactivity Be an organizational conduit Summary: As much as we might like to return to the way things were – we won’t. Let us use this opportunity to create a mentally healthy workplace culture whereby employees and leaders collaborate to continually improve the health, safety and wellbeing of all employees and sustain the productivity of the business. Given the fact that we invest one third of our lives at work, the working environment can have a significant impact on our health and wellbeing. A healthy working environment is one in which there is not only an absence of harmful conditions that can cause injury and illness, but an abundance of health promoting ones. About The Author. Nicholas Pollice is President of The Pollice Management Consulting Group located in Southern, Ontario, Canada. An international presenter and consultant, he is known as a leader in operations management. Nicholas conducts programs in leadership, supervision, communication, negotiation and conflict resolution. He has been a consultant since 1989 and is the author of several professional publications. His presentations have been consistently ranked in the top10 % throughout North America. See Nicholas’ bio, his other publications and services on the PMCG. Website at www.pollicemanagement.com Search for: Recent Posts Managing & Understanding Conflict Mental Health In The Canadian Workplace & The Impact On Organizational Leadership Top Three Workplace Challenges in the Post COVID-19 Era Prudent Leadership in Unstructured Times DEVELOPING THE POST PANDEMIC WORKFORCE FOR THE NEW NORMAL Archives December 2020 November 2020 October 2020 September 2020 August 2020 July 2020 June 2020 May 2020 April 2020 March 2020 February 2020 January 2020 December 2019 November 2019 October 2019 September 2019 August 2019 May 2019 April 2019 February 2019 August 2015 November 2013 October 2013 About Us Who We Are Nick’s Bio Articles Media What we do Workshops Consulting Service Public Appearances Our Clients Stay Connected Follow Follow Follow Follow Follow  905.517.0193 © 2019 All Rights Reserved"
422824,20210108,pollicemanagement.com,https://pollicemanagement.com/choosing-strategies-for-change/,text/html,text/html,en,"Choosing Strategies for Change | Pollice Management Group 905.517.0193 nick@pollicemanagement.com Home Who we are Nick’s Bio What We Do Public Appearances Our Clients Articles Media Contact Select Page Choosing Strategies for Change Choosing Strategies for Change Jan 1, 2021 | Planning Change, is traumatic and for some it can be good while for others – it can be frightening. Change by nature can challenge employment, make people feel somewhat threatened by any alteration in the status quo or give organizations a path forward to a more prosperous future. Disruption accompanies change and these disruptions affect employees, leaders, resources, vendors and perhaps some clients. Organizations by their very being must change, and managers must implement changes and overcome resistance to them. This of course has never been more pronounced than the situation we find ourselves in today. From a positive perspective, COVID 19 has forced organizations to make changes that should have been made three to five years ago however, some of these changes are being conducted with little or no well thought out future goals or objectives in mind. Dora Wang (Partner, Reed Smith Global Regulatory Enforcement Group, New York) says that most change efforts in organizations change because organizations are ineffective in choosing the right strategy for change. In her 2016 article titled; Change Management, she points out the following reasons for organizational change failure. 37 % of change efforts fail to meet targeted expectations, 23 % of change efforts fail because leadership behaviour does not support the change, 19 % of change efforts fail because employees are resistant and management fail to address this resistance, 12 % of change efforts fail because of a lack of adequate funding, 5 % of change efforts fail because of a lack of consistent and constant communication, 4 % of change efforts fail for other reasons. Why Do Organizations Need a Change Strategy? Developing and selecting the right change strategy provides direction and meaning for all change management activities. By identifying the unique elements of the change like risks, resistance, time lines, capital and resources; change implementers set themselves up for success. A “one size fits all” approach to change management strategies is not effective because all organizations are unique onto themselves. Just to name a few, wrap your head around these changes: acquiring a company of near or equal size, getting vendors to use a new web based payables system, implementing a COVID 19 alert system, relocation of offices, changes in corporate leadership, new vendor application, implementing a mental health policy and procedure. All of these aforementioned changes have one thing in common – they are very different in nature and application and require a variable strategy for success. Change management strategies ultimately define the required approach given the circumstances and end goals of your change initiative. Steps In Creating Strategies For Change. Identifying Change Characteristics: Understanding and being able to define the change and its relative scope allows change makers the opportunity to formulate the base of successful change. Some elements to consider are: What is the change? What is the scope of the change? What does the change look like? How will the change be communicated? Where will the change happen? Who / what might the change affect (processes, systems, job roles, etc.)? When will the change take effect? Why is the change required? What is the timeline for the change and does it compete with other initiatives? Nothing is so painful to the human mind as a great and sudden changeMary Wollstonecraft Shelley, Novelist Taking An Environmental Scan: Being knowledgeable in organizational change history culture is something to not be overlooked because it provides an insight into corporate culture and values. In essence, these two items (culture and values) are a strong indicator as to how an organization will accept and support the change. An environmental scan would include: What is the organizational back story that affects the change (eg: history & culture)? What is the perceived need associated with this change amongst employees, managers, corporate future? How have past changes been managed? What were the successes and failures of these changes? Is there a shared vision for these changes? Who are the employees affected by this change and what is the relevant impact of these changes? (revisit of step one) How does this change affect our corporate vision, mission and our strategic plan? How much change is taking place now in the organization and how does this change affect those current changes? Internal Audit: Since we know that 23 % of change efforts fail because leadership behaviour does not support the change and19 % of change efforts fail because employees are resistant and management fail to address the resistance, an internal audit will enable us to anticipate some of the aforementioned behaviour while predicating success. At the internal audit stage consideration ought to be give to: Ensure that the leaders at the top of the organizational “food chain” understand the change and are on side. Seek feedback from all key change agents and listen to what they have to say. Redefine exactly what the change is. Create specific, measureable, achievable, realistic and time bound change parameters. Simplify the change into easily digestible pieces for mass communication. Expecting & Planning For Resistance: Expecting and planning for resistance to change is a prudent way of effectively anticipating and managing objections and allows you the opportunity to plan your change strategy. In his article “Change Rarely Comes Easily”, strategy consultant Torben Rick points to the following model (Figure One) of resistance that cloud peoples judgment and can make change difficult if not incorporated into a change management strategy. This brings me to a law of physics. The original form of Newton’s Second Law states that the net force acting upon an object is equal to the rate at which its momentum changes with time. If the mass of the object is constant, this law implies that the acceleration of an object is directly proportional to the net force that is acting upon the object. Therefore, Newton’s Second Law states that: Force (F) = Mass (M) X Acceleration (A). So, what does this have to do with an organizational strategy for change? EVERYTHING! You see, if “Mass” is high, which implies that the scope of change is very broad and touches the most important aspects of our business the “Force” necessary to enable this change to take place, will be high. Also, if “Acceleration” is high, which means change has to take place immediately or in a very short period of time, the “Force” necessary to enable this change to take place, will also be high. Both these aforementioned scenarios have one thing is common; if force is high then “Resistance” amongst employees is high. The higher the “Resistance” the higher the “Force” resulting in dissension amongst employees. Why, because change is based on a Bond of Trust. Change is about looking at opportunities, having vision, making sure that people understand the change; it is about establishing trust and producing short term positive results in order to move forward. As managers we cannot always select the depth and breadth of change (Mass). That in most cases is an exogenous variable, it comes from corporate, however; in many cases we do have some control over the speed at which the change will take place (Acceleration). This is often referred to as an endogenous variable because it is derived internally. So why are we going through all this, because the slower, more methodical and pragmatic change can be, the higher the probability of success and the less resistance will be encountered along the path of change. Figure One Summary: Several events have confirmed the importance of organizational change. Today, more and more managers must deal with the pandemic, government regulations, new products and services, growth, increased competition, technological developments, and a rapidly changing workforce. In response, Kotter and Schlesinger argue (and rightfully so) that several organizations must undertake moderate organizational changes at least once a year and major changes every four or five years. Few organizational change efforts tend to be complete failures and few tend to be entirely successful. Most efforts encounter problems; they often take longer than expected and desired, they sometimes run the risk of killing morale. Also, they tend to cost a great deal in terms of managerial time, emotional upheaval and capital resources. More than a few organizations have not even tried to initiate needed changes because the managers involved were afraid that they were simply incapable of successfully implementing them because of the absence of a well thought out strategy for change that has input from employees who are affected by the change and are expected to champion elements of the change. About The Author. Nicholas Pollice is President of The Pollice Management Consulting Group located in Niagara, Ontario, Canada. An international presenter and consultant, he is known as a leader in operations management. Nicholas conducts programs in leadership, supervision, communication, negotiation and conflict resolution. He has been a consultant since 1989 and is the author of several professional publications. His presentations have been consistently ranked in the top10 % throughout North America. See Nicholas’ bio, his other publications and services on the PMCG. Website at www.pollicemanagement.com Search for: Recent Posts Choosing Strategies for Change Managing & Understanding Conflict Mental Health In The Canadian Workplace & The Impact On Organizational Leadership Top Three Workplace Challenges in the Post COVID-19 Era Prudent Leadership in Unstructured Times Archives January 2021 December 2020 November 2020 October 2020 September 2020 August 2020 July 2020 June 2020 May 2020 April 2020 March 2020 February 2020 January 2020 December 2019 November 2019 October 2019 September 2019 August 2019 May 2019 April 2019 February 2019 August 2015 November 2013 October 2013 About Us Who We Are Nick’s Bio Articles Media What we do Workshops Consulting Service Public Appearances Our Clients Stay Connected Follow Follow Follow Follow Follow  905.517.0193 © 2019 All Rights Reserved"
460841,20210205,pollicemanagement.com,https://pollicemanagement.com/attracting-retaining-the-right-talent/,text/html,text/html,en,"Attracting & Retaining the Right Talent | Pollice Management Group 905.517.0193 nick@pollicemanagement.com Home Who we are Nick’s Bio What We Do Public Appearances Our Clients Articles Media Contact Select Page Attracting & Retaining the Right Talent Attracting & Retaining the Right Talent Feb 1, 2021 | Uncategorized In April of 2017, two senior partners with McKinsey & Company; Mary Meaney (Paris) and Scott Keller (Southern California) authored a book called Leading Organizations. In their book Meaney and Keller addressed ten most basic challenges facing leaders today the first of which is attracting & retaining the right talent. Much to the astonishment of several senior leaders, nothing is more pronounced today as 30 % of all employees are looking for new career opportunities. The Canadian Labour Market remains favourable for job seekers and the result is twofold: for organizations, the competition for talent has grown fierce and they have to work harder to attract and retain the workers they need to drive their business. For job seekers, opportunities abound, and it’s become increasingly common for workers to yearn for change at some point or another. In a study conducted in November, 2019 by the Indeed Group they found that many people are planning to make major shifts and change careers altogether (jumping from, say, a role in marketing to one in finance). Others, however, are making more subtle changes and looking for new roles in the same field, but at different companies. Either way, job seekers are becoming more active in their search for the best job opportunity. In fact, according to a recent Indeed survey, the average Canadian has had five jobs and has worked at four companies. Indeed conducted a study to further understand job switching behaviour. What they found is that almost a third (32%) of respondents plan to change jobs within the next one or two years, and 25% have been actively recruited by another company in the last six months. Moreover, a mere 16% plan to stay with their current company for the next five years and this is taking into consideration our current Covid 19 environment. Why Is Talent Important To Organizations? Talent is important to organizations because superior talent has a tendency to be five times more productive than average employees. Meaney and Keller note that in a recent study of more than 600,000 researchers, entertainers, politicians and athletes; there was a 400 % difference in productivity when comparing superior talent to average talent. Canadian studies of businesses reveal that the gap in superiority rises as jobs become more complex. In highly complex occupations, the interaction and information exchange coupled with the intense work of managers, developers, researchers and like are as much as 800 % more productive. “Go after the cream of the cream. A small team of A+ players can run circles around a giant team of B & C players”The Late Steven Jobs, Apple, The war for Talent. The single largest constraint that organizations have to contend with today is the ability to hang on to talented people because talent is scarce. The “War For Talent” is a coined phrase that refers to the never ending battle to attract and retain talent in an advanced economy, at a time when too few workers are available to replace the baby boomers leaving the workforce. In March of 2019, Stats Canada reported that for every job hire a company receives 250 applications. That is a hiring ratio of .40 %. What that says is that it is harder to get accepted into Harvard Medical School (6.1%) than it is to be hired for a job in Canada This fact is backed by Meaney and Keller’s article research that showed Walmart had 230,000 applicants for 6,000 jobs (2.4%). Several Human Resources Professionals (HRP) point to the fact that one key element is that applicants just do not have the skill set (talent) to do the job and this challenge can even be more pronounced for organizations that have higher complex positions where stronger performers have a greater bottom line impact. Not to down play any jobs but, highly multi skilled trades personnel, heavy duty mechanics, commodity traders, procurement agents, merchandisers, accountants and specialized medical agents and engineers are just a few jobs that come to mind. Basford and Schaninger also point out that as Baby Boomers retire and take their experience with them and companies place emphasis on reducing costs, it makes it tougher on HRP’s to attract and maintain talent. Fabrizio Gagliardo, Talent Acquisition & Development Manager, Ferrero Canada says; “its not only a war for talent, it’s a war for individuals. There is just not enough individuals available to fill the job opportunities”. Adding to the war for talent and availability dilemma is that as top talent becomes increasing scarcer and companies are not on top of their recruiting game; some organizations will find that the top talent has been cherry – picked by other organizations that are prepared in their recruiting strategy. This coupled with the fact that the millennial generation (born 1981 – 1996) are far less loyal than their parents the war for talent will go to a whole new level. Canadian Labour Statistics show that employees stay at each job for 4.5 years and the average expected tenure of younger employees is approximately 2.2 years. Paul Maher, Human Resources Manager, Martinrea International says that “companies often under estimate the costs associated with turnover and the recruitment process associated with filling complex positions.” Stephanie Bradley, Human Resources Generalist at Hammond Power Solutions says that the more intensity, information and interaction required to fill complex positions is a true indicator that the threat to productivity increases as a person leaves the company. When talented people leave says Bradley, “the more time and money must be invested in the recruiting and onboarding process and this is just a start. If that talent leaves and pursues a career with the competition, the new employer now has a strategic and operational advantage and that cost is impossible to calculate”. The McKinsey Global Institute (MGI) suggests that employers in Europe and North America will require 16 to 18 million more college – educated employees in the 2021 year than are available. This is an astonishing statistic given the fact that organizations in Canada may not be able to fill one in five roles they require, much less fill them with top talented applicants which would reflect a one in ten roles that are required. In our advanced world wide economy, it is conceivable that up to 90 million applicants could lack the skills required for full time employment. MGI goes onto to say that developing economies will face a shortfall of 45 million employees with a post secondary school education and high skills qualifications. Attracting Top Talent. In speaking to several HRP’s from a wide diverse group of companies, including public and private sectors, there seems to be a strong reliance on 15 key strategies that organizations may wish to consider in the 2021 year when it comes to attracting top talent. Although not in order of importance and acknowledging that not all 15 may apply to all organizations and sectors; there is an abundance of energy around these techniques. Further, I will not expand upon each item because they may have a different meaning and execution plan depending on your organizational climate and intent. (Note, if someone wishes to contact me and ask for my input as it pertains to these strategies I’ll gladly and complimentary provide such) They are: Leverage existing employees, Create a positive corporate culture to captivate talent, Build employer brands on social media, Put people first, Employ the use of Artificial Intelligence to make recruiting more effective, Develop and utilize education outreach programs, Attend as many job fairs as possible, Offer clarity, conviction and career opportunities, Know your Employee Value Proposition (EVP) by making your offer magnetic, Understand your target audience, Employee campus recruiting techniques, Have a flexible strategy, Add perks, Employ a shorter time to hire guideline, Utilize technological recruiting strategies. Retaining Top Talent. Managing employee retention is difficult at the best of times but, managing employee retention through uncertain times can be an impossible task. Balancing an optimal retention strategy with an engaging workforce and corporate financial reduction measures can be taxing on all HRP’s and the clients that they serve. Retaining top talent begins with a smart Retention Strategy. A Retention Strategy incorporates policies and plans that organizations follow to reduce employee turnover and attrition and ensure employees are engaged and productive long-term. The key challenge for businesses is ensuring a Retention Strategy aligns with business goals to ensure a maximum return on investment. A strong Retention Strategy considers: Employee Value Proposition, Employee salary, benefits and bonus, Workplace flexibility, Career development, Strong leader – employee relationship, A good employee experience. Employee Value Proposition (EVP): An EVP is quite easy to understand. It is comprised of three principles. They are: EVP 1 = value the skills, experience, personality and intrinsic elements that the employee has to offer the company. EVP 2 = value growth opportunities , culture, benefits, salary and career opportunities that the employer has to offer. EVP 3 = difficulty in replacing the employee should they decide to leave your organization. The calculation of the EVP is also quite easy to understand. Most organizations employ a Weighted Paired Comparison Analysis (WPCA) in order to emphasize the importance of each of the aforementioned EVP elements and decide as to where the emphasis ought to be. Employee Salary, Benefits & Bonus: Here is the all important question. Is the salary, benefit and bonus package that the organization is offering? It is no great secret that employee compensation considers three variables. The geographical location of the company, the qualifications required to perform the job and the difficulty in replacing the individual should they leave. The third variable is all about talent. As jobs evolve in complexity, difficulty in replacing individuals based on their knowledge, ability, skill and connections become extremely important. As one HRP told me; “we pay in the 80th percentile for talent because we know if we don’t, we’ll pay much more in the recruiting process.” In 2019 the Angus Reid Institute stated that 33 % of all individuals who left their job did so because they felt that they were not being fairly compensated and the Canadian Human Resources Professionals state that the investment to recruit a talented replacement is approximately $ 35,000. Workplace Flexibility: Given the current work environment and the needs of individuals, workplace flexibility has become a new tool for attracting, retaining and engaging employees. Workplace flexibility emphasizes the willingness and ability to adapt to change, particularly regarding how and when work gets done. In a flexible workplace, the needs of both employee and employer are met. With 25% of all Canadians saying that they rather work from home after the pandemic subsides and 30% saying they would be fine with working in the office two to three days per week, steering away from the traditional 9 – 5 work structure is mandatory in attracting and retaining solid employees. A structure that dictates the whereabouts of an employee is now moving to a model of flexibility that improves employee satisfaction. “Talent matters because of its scarcity, high value and difficulty in replacing it.Paul Maher, Manager, Human Resources. Martinrea International Workplace flexibility is more than creating employees schedules that best fit their needs or allowing them to work from home. It can include all kinds of working arrangements depending on the organization. They may include: Flexible arrival and departure times, Work location independence, Compressed shifts or workweeks, Part time work from home. Workplace flexibility is a phenomenon that is here to stay as human capital gets leaner. Career Development: Career development is the process of choosing a career, improving your skills and advancing along a career path. It’s a lifelong process of learning and decision-making that brings an individual closer to their ideal job, skillset, and lifestyle. Gone are the days where an employee has one job for life. Individuals coming into the workplace may have up to eight different jobs in their career and talented ones expect each job to improve their ability, skill and knowledge. The question smart organizations are asking; can those talented individuals have all eight different jobs in our organization. Organizations might like to consider taking a personal interest in employee career goals, promote training and personal work life balance and encourage mentoring and coaching. Strong Leader – Employee Relationship: Approximately 24 % of employees who left their job in 2018, did so because of a toxic working relationship with their leader. A leader and employee relationship is not only important to company productivity, it is the foundation of employee retention. A relationship that is built on trust and understanding can make the employee and leader relationship much more efficient and pleasant. A poor relationship that lacks cohesiveness will dampen productivity and lead to high rates of employee turnover. A Good Employee Experience: A strong Employee Experience encapsulates what people encounter and observe over the course of their tenure at an organization. Every company invests in the customer service / experiences and as organizations increasingly recognize people as their greatest assets, they’re investing in the employee experience as well. A positive employee experience in most cases requires more than showing up to work (virtually or physically), finishing your tasks, leaving and getting paid. Ideally workplaces have more to offer – like learning and development opportunities. “The employee experience is the journey an employee takes with your organization. It includes all the interactions an employee has with your organization before, during and after their tenure.”Fabrizio Gagliardo, Talent Acquisition & Development Manager, Ferrero Canada The essence of a good employee experience is underscored by great communication, transparency and trust. A good employee experience begins at the time of hire with the onboarding process and includes feedback, coaching and mentoring, autonomy and fair compensation. Summary: In order to treat people equally you must treat them differently because they are. There is no “one size fits all” strategy associated with attracting and retaining the right talent. This topic has been a sore spot for several organizations over the past decade and given our current and future business environment, organization will need to address this challenge now in order to be competitive in the future. Based on my experiences, this is one area where I believe municipalities (public sector) have out done private sector organizations over the past ten years. It appears that municipalities recognized the challenge ten years ago and took some major steps in bridging the gap. They have hired and retained some of the sharpest minds around. Perhaps others can take a lesson from them. Leaders will be required to reinforce the message that the “The Right Talent” designation is not primarily an acknowledgment of past accomplishments but, mainly an assessment of future contributions. The right talent initiatives must challenge and cultivate rising stars, not just celebrate today’s high achievements. Talented employees are the individuals who will launch new businesses, find new ways to reduce conversion costs, build better client and professional relationships and drive innovation. About The Author. Nicholas Pollice is President of The Pollice Management Consulting Group located in Niagara, Ontario, Canada. An international presenter and consultant, he is known as a leader in operations management. Nicholas conducts programs in leadership, supervision, communication, negotiation and conflict resolution. He has been a consultant since 1989 and is the author of several professional publications. His presentations have been consistently ranked in the top10 % throughout North America. See Nicholas’ bio, his other publications and services on the PMCG. Website at www.pollicemanagement.com Search for: Recent Posts Attracting & Retaining the Right Talent Choosing Strategies for Change Managing & Understanding Conflict Mental Health In The Canadian Workplace & The Impact On Organizational Leadership Top Three Workplace Challenges in the Post COVID-19 Era Archives February 2021 January 2021 December 2020 November 2020 October 2020 September 2020 August 2020 July 2020 June 2020 May 2020 April 2020 March 2020 February 2020 January 2020 December 2019 November 2019 October 2019 September 2019 August 2019 May 2019 April 2019 February 2019 August 2015 November 2013 October 2013 About Us Who We Are Nick’s Bio Articles Media What we do Workshops Consulting Service Public Appearances Our Clients Stay Connected Follow Follow Follow Follow Follow  905.517.0193 © 2019 All Rights Reserved"
