,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content
24701,20200706,public.flourish.studio,https://public.flourish.studio/visualisation/1857629/?utm_source=embed&utm_campaign=visualisation/1857629,text/html,text/html,en,"COVID-19 in Niagara-Curve | Flourish COVID-19 in Niagara-Curve By Grant LaFleche on 1 Jul 2020 Duplicate and edit Template credits Line, bar and pie charts by Flourish team +44 (0)20 3290 3920 Flourish is a registered trademark of Kiln Enterprises Ltd, UK company 08825531 G06, 16 Baldwin’s Gardens, London EC1N 7RJ Help Examples Sign in Developers Experts Company Blog Terms Privacy Read our latest blog posts »"
25388,20200706,public.flourish.studio,https://public.flourish.studio/visualisation/2160012/?utm_source=embed&utm_campaign=visualisation/2160012,text/html,text/html,en,"COVID-19 Niagara: New cases per day | Flourish COVID-19 Niagara: New cases per day By Grant LaFleche on 25 Jun 2020 Duplicate and edit Template credits Line, bar and pie charts by Flourish team +44 (0)20 3290 3920 Flourish is a registered trademark of Kiln Enterprises Ltd, UK company 08825531 G06, 16 Baldwin’s Gardens, London EC1N 7RJ Help Examples Sign in Developers Experts Company Blog Terms Privacy Read our latest blog posts »"
27663,20200804,public.flourish.studio,https://public.flourish.studio/visualisation/1715864/embed?auto=1,text/html,text/html,ga,COVID-19 in Niagara (Linear totals)
38792,20200626,public.flourish.studio,https://public.flourish.studio/visualisation/1715864/embed,text/html,text/html,ga,COVID-19 in Niagara (Linear totals)
38793,20200626,public.flourish.studio,https://public.flourish.studio/visualisation/1725034/embed,text/html,text/html,en,COVID-19 in Niagara: Origin of cases
38804,20200626,public.flourish.studio,https://public.flourish.studio/visualisation/1725034/?utm_source=embed&utm_campaign=visualisation/1725034,text/html,text/html,en,"COVID-19 in Niagara: Origin of cases | Flourish COVID-19 in Niagara: Origin of cases By Grant LaFleche on 5 May 2020 Duplicate and edit Template credits Line, bar and pie charts by Flourish team +44 (0)20 3290 3920 Flourish is a registered trademark of Kiln Enterprises Ltd, UK company 08825531 G06, 16 Baldwin’s Gardens, London EC1N 7RJ Help Examples Sign in Developers Experts Company Blog Terms Privacy Read our latest blog posts »"
38916,20200626,public.flourish.studio,https://public.flourish.studio/visualisation/1715864/embed,text/html,text/html,ga,COVID-19 in Niagara (Linear totals)
39946,20200626,public.flourish.studio,https://public.flourish.studio/visualisation/1715864/embed,text/html,text/html,ga,COVID-19 in Niagara (Linear totals)
39948,20200626,public.flourish.studio,https://public.flourish.studio/visualisation/1725034/embed,text/html,text/html,en,COVID-19 in Niagara: Origin of cases
40060,20200626,public.flourish.studio,https://public.flourish.studio/visualisation/1715864/embed,text/html,text/html,ga,COVID-19 in Niagara (Linear totals)
40560,20200626,public.flourish.studio,https://public.flourish.studio/visualisation/1715864/embed,text/html,text/html,ga,COVID-19 in Niagara (Linear totals)
